uniqueid,dob,sex
1373,23mar1985,2
1374,21nov2011,1
1375,31mar1963,2
1376,22apr1914,1
1377,20mar1964,1
1378,09nov1911,1
1379,02oct1975,2
1380,25dec2005,1
1381,17dec1915,1
1382,30sep1946,2
1383,13sep2011,1
1384,11jul1931,2
1385,31dec1922,1
1386,02jun1985,2
1387,27sep1985,1
1388,30dec2004,2
1389,20may1917,2
1390,11feb1959,1
1391,08aug1927,1
1392,01nov2007,2
1393,29mar1950,2
1394,20feb1918,2
1395,15oct1957,2
1396,15aug1981,2
1397,15mar1998,2
1398,17feb1930,1
1399,09oct1910,1
1400,01may1980,1
1401,22may2004,2
1402,01jan2002,1
1403,14feb1938,1
1404,14sep1986,1
1405,18jan1952,1
1406,03jul1957,1
1407,07feb1955,2
1408,30jan1932,1
1409,24dec1950,1
1410,19feb1990,2
1411,28oct1940,2
1412,16sep1924,1
1413,26may1920,2
1414,26aug1943,2
1415,05dec1988,2
1416,29jun1944,2
1417,03mar1929,1
1418,09aug1954,2
1419,10apr1938,2
1420,20oct1928,1
1421,12jun1956,1
1422,25jun1917,2
1423,21aug1993,2
1424,19aug1996,2
1425,06jun1916,1
1426,18jul1961,1
1427,25aug1965,2
1428,29apr1973,2
1429,11jan1966,2
1430,15nov1930,2
1431,24dec1994,2
1432,23sep1910,1
1433,18feb1928,2
1434,24may1940,1
1435,20may2003,2
1436,20jan1987,1
1437,09feb1998,2
1438,24mar1958,2
1439,01may1963,2
1440,01jan2007,1
1441,05mar1916,1
1442,30mar1953,1
1443,21mar1968,2
1444,09mar1981,1
1445,02oct1993,2
1446,11apr1988,1
1447,15may1934,2
1448,13jan1913,2
1449,08jan1930,2
1450,23jan1938,2
1451,12dec1948,2
1452,07dec1991,2
1453,31may1939,1
1454,08jul1981,2
1455,20jul1986,2
1456,04jul1924,2
1457,23aug1982,1
1458,10apr1989,2
1459,18dec1918,2
1460,18feb2011,2
1461,17oct1942,2
1462,07nov1911,1
1463,12sep2011,1
1464,02apr2009,2
1465,25nov2007,2
1466,19apr1953,1
1467,23dec1972,1
1468,27nov2003,1
1469,04nov1924,2
1470,23oct1969,1
1471,01feb1932,2
1472,04apr2008,1
1473,27nov2007,1
1474,23oct1959,2
1475,20sep1949,2
1476,25jul2000,1
1477,07jul2003,2
1478,01sep1979,2
1479,28sep2011,1
1480,09sep1932,2
1481,05nov1989,1
1482,01nov1931,2
1483,21jul1975,2
1484,15dec1924,2
1485,31mar1987,2
1486,17dec1947,2
1487,24mar1938,1
1488,24nov1916,2
1489,17feb1976,2
1490,21may1984,1
1491,21aug1939,2
1492,04oct1944,2
1493,06jun2001,1
1494,18oct1952,1
1495,18may1959,1
1496,14may2012,2
1497,22jul1926,2
1498,09dec1951,2
1499,11may1915,1
1500,01nov1993,1
1501,22mar1940,1
1502,28aug1933,1
1503,03nov1923,2
1504,19apr1931,1
1505,06aug1966,2
1506,07mar1926,1
1507,13jul1930,1
1508,27apr1979,1
1509,20jan1980,1
1510,01jun1950,1
1511,18nov1956,2
1512,25aug1939,2
1513,21feb1953,2
1514,15nov1928,2
1515,17aug1976,2
1516,04sep1948,1
1517,02jan2001,2
1518,07jan1982,1
1519,08sep1912,2
1520,05oct1998,2
1521,23dec1947,1
1522,03oct1925,2
1523,15jan1945,2
1524,15aug1935,1
1525,14jan1973,1
1526,24sep1943,1
1527,18apr1976,2
1528,31oct1987,1
1529,31jan2004,2
1530,26jul1946,2
1531,25apr1958,2
1532,11apr1989,1
1533,11may1938,2
1534,01jan1917,1
1535,26apr1944,1
1536,15nov2008,1
1537,06feb1962,2
1538,16aug1970,1
1539,20oct1917,1
1540,27sep1982,2
1541,01jan1938,1
1542,27aug2007,2
1543,27jul1948,1
1544,26oct1948,2
1545,26aug1943,1
1546,20oct1922,2
1547,09aug1917,2
1548,23sep1960,2
1549,02jul1916,2
1550,23apr1961,2
1551,05jul1972,1
1552,12aug1919,1
1553,10sep1975,2
1554,08jan1939,2
1555,27jun2005,2
1556,27mar1970,2
1557,10nov1918,1
1558,16jul1962,1
1559,03mar1930,1
1560,19jun1913,1
1561,11apr1935,2
1562,06nov1965,2
1563,04may2009,2
1564,08aug1951,2
1565,14apr1940,1
1566,30aug1947,1
1567,08dec1935,2
1568,09dec2000,2
1569,15apr1911,2
1570,05jan1920,1
1571,29dec1938,2
1572,09jul2003,1
1573,28dec1970,1
1574,21oct1960,2
1575,23jun1949,2
1576,03jun2011,1
1577,22apr1989,1
1578,28jan1913,2
1579,07jul1927,2
1580,23mar1949,1
1581,16jul2004,2
1582,09apr1933,2
1583,07feb2010,1
1584,20jun1973,2
1585,08apr1979,1
1586,10aug1982,2
1587,26feb1943,2
1588,14sep1961,2
1589,18jan1914,1
1590,11apr1989,1
1591,12jun1942,1
1592,04may1981,1
1593,01aug1967,1
1594,27dec1939,2
1595,27dec2002,1
1596,07may1916,2
1597,10oct1925,1
1598,02mar1913,1
1599,28feb1953,2
1600,12sep1999,2
1601,17jun1917,2
1602,19mar1970,1
1603,27oct2008,2
1604,14oct1990,2
1605,14may1947,2
1606,15oct2010,1
1607,02dec1921,1
1608,06dec1996,2
1609,12nov1948,2
1610,14jun1947,2
1611,28jul2003,1
1612,22jan1940,1
1613,04dec1918,1
1614,17oct1970,2
1615,30nov1936,1
1616,25aug1924,1
1617,23aug1965,1
1618,11aug1956,2
1619,11jun1926,1
1620,14jan1987,1
1621,01feb1990,1
1622,03oct1998,2
1623,24mar1963,1
1624,06dec2001,2
1625,24aug1958,2
1626,25aug1936,1
1627,22oct2008,2
1628,25mar1936,1
1629,15oct1995,2
1630,30jan1913,1
1631,25apr1958,1
1632,11may1943,2
1633,08apr1983,1
1634,23apr1945,1
1635,21feb1920,2
1636,09aug1971,2
1637,11oct1974,1
1638,27nov1981,1
1639,11jun2012,2
1640,17nov1940,2
1641,26nov1981,1
1642,14jul1996,1
1643,24jan1913,2
1644,27aug1999,2
1645,26feb1973,2
1646,22jun1977,2
1647,13jun1939,2
1648,30sep1935,1
1649,16jan1927,2
1650,18dec1934,1
1651,29dec1914,1
1652,30jan1990,2
1653,30apr1976,2
1654,14nov1917,1
1655,25feb2009,1
1656,17jun1987,1
1657,09oct1949,2
1658,29may2012,1
1659,29nov1987,2
1660,19sep1945,2
1661,25sep1981,2
1662,21aug1955,2
1663,02jul2005,1
1664,27oct1917,1
1665,23mar1966,2
1666,19mar1981,2
1667,15may1999,1
1668,30jun1942,2
1669,22sep1986,2
1670,18sep2012,2
1671,19jun1916,1
1672,17dec1963,2
1673,24nov1929,1
1674,30sep1984,1
1675,05oct1941,2
1676,18jul1912,2
1677,09nov2005,1
1678,21may1919,2
1679,04jul2008,1
1680,18aug1955,2
1681,08jun1911,1
1682,02oct1957,2
1683,17jan1910,2
1684,03oct1945,1
1685,25oct1985,1
1686,03nov1988,1
1687,22jul1920,2
1688,11aug1956,1
1689,20aug1936,1
1690,24jul1911,2
1691,20feb1931,1
1692,01dec1988,1
1693,13feb1997,2
1694,03jun1987,1
1695,29jul1996,2
1696,30jan1992,2
1697,21mar1918,2
1698,25mar2008,2
1699,14nov1999,1
1700,03jun1971,2
1701,03jan1992,2
1702,12mar1972,2
1703,26oct1992,2
1704,30dec1924,2
1705,03sep1980,1
1706,27jan1977,2
1707,21nov1944,2
1708,16sep1937,2
1709,27may1943,2
1710,24jun1983,2
1711,15aug1930,1
1712,05dec1995,1
1713,05oct1946,2
1714,21may1916,1
1715,22feb2003,1
1716,02jan1928,2
1717,01oct1981,2
1718,22apr1963,1
1719,25mar1922,2
1720,08feb1985,2
1721,13jun1982,2
1722,21nov2005,2
1723,20apr1965,2
1724,31may1970,2
1725,09may1942,2
1726,19nov1942,1
1727,23jul1912,2
1728,30sep1977,1
1729,07jul1933,2
1730,10may1984,1
1731,24jun1928,1
1732,29aug1960,2
1733,06may1981,1
1734,04jul1988,2
1735,10dec2007,2
1736,13aug1927,1
1737,14nov2008,2
1738,10apr1948,2
1739,12sep1982,2
1740,12may1954,2
1741,15dec1956,2
1742,22jun1930,2
1743,24dec1964,1
1744,18jul1913,1
1745,06nov1957,2
1746,08dec1968,2
1747,17jul1922,1
1748,05aug1993,1
1749,03aug1982,2
1750,09jun1973,2
1751,10may1940,2
1752,12feb1970,1
1753,06sep1955,1
1754,06aug1999,2
1755,28nov1964,1
1756,08feb2007,1
1757,01jun1910,1
1758,12apr1915,1
1759,22oct1938,2
1760,05nov1929,2
1761,24sep1979,1
1762,06oct1930,2
1763,28apr1933,2
1764,30jan1940,1
1765,25jul1982,2
1766,16aug1983,2
1767,14jun1917,1
1768,15nov1911,1
1769,09oct1952,1
1770,12oct1939,1
1771,02may1931,1
1772,03mar1920,1
1773,15oct1970,1
1774,07sep1924,1
1775,11mar2010,1
1776,02apr1936,1
1777,18may1964,1
1778,11oct1927,1
1779,19dec1914,2
1780,20dec1996,2
1781,19aug1931,2
1782,25jan1975,1
1783,03nov1991,2
1784,28jul1950,1
1785,07feb1990,2
1786,19nov2000,2
1787,05jan1981,1
1788,18oct1954,1
1789,27feb1920,1
1790,09mar1923,2
1791,09may1914,1
1792,15oct1932,1
1793,18mar1997,2
1794,17jan1947,2
1795,01oct1992,2
1796,14oct1938,1
1797,15nov1930,2
1798,23feb1950,1
1799,27may1965,1
1800,27jun1993,2
1801,24sep1950,2
1802,26jan1965,1
1803,22aug1925,1
1804,09may1960,2
1805,02apr1934,1
1806,12oct1916,1
1807,23feb1984,1
1808,09sep2012,1
1809,05sep1927,1
1810,16jul1967,2
1811,10nov1916,1
1812,21may1943,1
1813,31aug1965,2
1814,12apr1960,1
1815,18dec1987,1
1816,01feb1929,1
1817,15jul1949,2
1818,04aug1950,2
1819,09mar1957,1
1820,02jan1932,2
1821,12dec1950,2
1822,11jan1967,2
1823,10dec1962,2
1824,12aug1981,2
1825,28mar1998,1
1826,29jun1947,2
1827,10sep1942,1
1828,08may1984,2
1829,22dec1958,1
1830,10jun1981,2
1831,02oct2010,1
1832,12jun1919,2
1833,08nov1977,2
1834,17sep1910,2
1835,18apr1988,2
1836,05aug1941,1
1837,13nov2010,1
1838,24sep1995,1
1839,13may1931,2
1840,08jul1930,2
1841,27may1967,1
1842,03aug2000,2
1843,21oct2004,2
1844,29jan1946,1
1845,08aug1954,2
1846,09may2007,1
1847,04jul1986,2
1848,27dec2002,1
1849,23aug1927,2
1850,02aug1937,2
1851,16aug1942,2
1852,20oct1982,2
1853,21jan1937,2
1854,03jul1970,1
1855,07jan1995,2
1856,06mar2009,1
1857,08dec1947,1
1858,09may1939,2
1859,03dec1987,1
1860,24oct1927,2
1861,25jun2002,2
1862,31jan1910,2
1863,11jan1961,2
1864,11may2000,1
1865,20sep1918,2
1866,19jan1993,1
1867,19sep1994,1
1868,12aug1940,1
1869,11feb1921,1
1870,23mar1961,1
1871,12mar1948,1
1872,25may1991,1
1873,27jan2007,1
1874,07oct1937,1
1875,12jan1998,1
1876,13jul1924,1
1877,04jan1935,2
1878,21jul1931,1
1879,13jun1911,1
1880,06aug2006,2
1881,08dec1989,1
1882,05may1983,1
1883,06mar1943,1
1884,17dec1970,1
1885,17mar1977,2
1886,01sep2009,2
1887,09dec1981,2
1888,27jan2010,2
1889,02mar1940,1
1890,27apr1963,1
1891,29jul1964,2
1892,13dec1924,1
1893,26aug2000,1
1894,01dec1964,2
1895,13sep1959,2
1896,08may2009,1
1897,09may1971,1
1898,17feb1947,1
1899,31oct1957,1
1900,14oct1964,2
1901,27jul1929,1
1902,20sep1924,1
1903,29may1956,1
1904,01feb1968,1
1905,30may1998,1
1906,28feb2002,2
1907,16jul1929,1
1908,15may2001,2
1909,25sep1960,2
1910,11may1940,1
1911,24may1980,1
1912,03jun1953,2
1913,20aug1956,2
1914,03feb1936,1
1915,11feb1925,1
1916,17jun1955,1
1917,05jul1980,1
1918,02oct1958,2
1919,19dec1957,1
1920,01jul1944,1
1921,25may1983,2
1922,08mar1972,2
1923,12feb1984,2
1924,02oct1983,2
1925,14jul1929,2
1926,29jul1943,2
1927,26sep1997,1
1928,04may1929,2
1929,18apr1964,1
1930,31jan1923,1
1931,14aug1972,1
1932,04nov1942,2
1933,24jun1983,2
1934,29jul1938,2
1935,28feb1943,2
1936,18jun1973,1
1937,29sep1995,2
1938,01dec1982,1
1939,27oct1922,1
1940,27jun1993,1
1941,23jul1974,2
1942,07sep1948,2
1943,25aug1967,1
1944,09apr2009,2
1945,10jul2003,2
1946,10aug1990,2
1947,30jan1984,2
1948,11mar1917,2
1949,17jul1997,2
1950,08may1938,2
1951,26dec1937,2
1952,30jan1921,1
1953,07sep1924,2
1954,02nov1953,1
1955,01sep1973,1
1956,04dec1964,1
1957,13jun1952,1
1958,03feb1985,2
1959,11sep1972,1
1960,19nov1979,2
1961,03mar1911,1
1962,13may1929,2
1963,19mar1985,1
1964,08jul1948,2
1965,05mar1986,2
1966,26oct1999,1
1967,30apr1934,1
1968,13feb2003,2
1969,13mar1981,1
1970,27sep1942,1
1971,20jun1986,1
1972,01dec1911,1
1973,24feb1991,1
1974,23sep1982,1
1975,10jan1945,1
1976,04aug1935,1
1977,17oct1923,2
1978,13oct1962,1
1979,02oct1984,2
1980,20jun1960,2
1981,14oct1990,1
1982,30jul1912,2
1983,24aug1980,2
1984,05oct1993,1
1985,06oct1914,2
1986,04jul2004,2
1987,16jul2008,2
1988,23aug1934,1
1989,27aug1910,2
1990,27feb1977,1
1991,08mar1953,1
1992,24aug1983,2
1993,05dec1994,1
1994,11jun1994,2
1995,22jul1929,2
1996,10dec1972,2
1997,06mar1944,1
1998,26dec1942,2
1999,01jun2005,1
2000,12may1957,1
2001,04nov2010,2
2002,12apr1944,2
2003,22oct1994,1
2004,26jan1944,2
2005,19oct1973,1
2006,27sep1914,1
2007,29dec2001,2
2008,25aug1919,2
2009,01nov1937,2
2010,04may1980,2
2011,30jul1968,1
2012,21may1969,1
2013,28feb2005,2
2014,26oct2010,2
2015,15mar2001,1
2016,25jan1988,2
2017,15oct1975,1
2018,22sep1929,2
2019,12jan1945,2
2020,06apr1949,2
2021,14jan1988,1
2022,08feb1938,2
2023,21may1949,1
2024,23feb1972,1
2025,29jun1938,2
2026,10sep1997,2
2027,28jun2010,1
2028,12nov1962,2
2029,12apr1931,2
2030,01aug1990,1
2031,06oct2005,1
2032,22oct1953,1
2033,30jul1923,2
2034,22sep1947,1
2035,27nov1928,2
2036,03dec1917,2
2037,16nov1989,2
2038,20mar1997,2
2039,28feb1968,2
2040,07feb1957,2
2041,21apr1982,1
2042,20jun1963,2
2043,07jul1992,2
2044,14jul1984,1
2045,22jan1923,1
2046,13dec1943,2
2047,24jun1929,2
2048,04aug1989,2
2049,18jun2007,2
2050,31dec1974,2
2051,25jul1980,1
2052,02apr1922,2
2053,05oct1926,2
2054,09oct1963,2
2055,24dec1993,2
2056,30nov1968,2
2057,30oct1920,1
2058,26feb1988,1
2059,05nov1939,1
2060,03feb2013,1
2061,09dec1989,2
2062,29sep2001,1
2063,11feb1944,1
2064,26feb1962,1
2065,01mar1997,2
2066,21oct1927,1
2067,16feb1973,1
2068,30aug1983,1
2069,03apr1927,2
2070,26jan1974,2
2071,21jul1955,2
2072,12jun1922,2
2073,08oct1962,2
2074,01mar1972,1
2075,22jul1923,2
2076,26nov1922,1
2077,29sep1942,1
2078,18sep1996,1
2079,21oct1959,2
2080,27jan1963,1
2081,25dec1990,2
2082,02may2004,1
2083,27aug1947,2
2084,07sep1955,1
2085,20jun1957,1
2086,26apr1982,1
2087,06sep1972,1
2088,22aug1936,1
2089,08nov1977,2
2090,30mar1944,1
2091,13sep1986,2
2092,02dec1993,2
2093,24jan1923,2
2094,11feb1923,2
2095,15nov1971,2
2096,05jan1912,2
2097,18nov2001,2
2098,14jan1942,2
2099,15aug1953,2
2100,01oct1925,1
2101,01nov1975,1
2102,23jun1916,1
2103,24jun1974,2
2104,05apr1999,1
2105,10jul1975,2
2106,06dec1913,1
2107,21feb2008,2
2108,29aug1914,1
2109,09mar1947,2
2110,25feb1926,2
2111,24dec1912,2
2112,23apr1941,1
2113,28mar2007,2
2114,06jun1987,1
2115,14dec2001,1
2116,29dec1956,2
2117,15mar1990,1
2118,30mar1948,2
2119,22apr1960,2
2120,20may1981,1
2121,12dec1989,2
2122,17mar1914,2
2123,05nov1984,2
2124,15may2009,2
2125,05nov1934,2
2126,25mar2005,2
2127,10dec1914,2
2128,23jun1982,2
2129,06apr1939,2
2130,26feb2009,2
2131,12oct1925,1
2132,07mar1953,2
2133,15mar1926,2
2134,30jan1979,1
2135,02nov1970,1
2136,28may1926,2
2137,29nov1947,2
2138,07sep1995,1
2139,22nov1945,1
2140,03jul1945,1
2141,06oct1937,1
2142,31mar1946,2
2143,28jan2003,1
2144,23jun1944,2
2145,14feb1952,1
2146,31oct1966,1
2147,12jun1941,2
2148,31dec2001,2
2149,25jun1984,2
2150,17feb1943,2
2151,05feb1950,2
2152,26apr1984,2
2153,01jul2003,2
2154,13jan1998,2
2155,13nov1950,2
2156,08jul1982,1
2157,04jan1970,1
2158,24mar2002,2
2159,31mar2003,1
2160,30jun1972,2
2161,07mar1915,2
2162,06dec2006,2
2163,23feb1974,1
2164,25jan2002,1
2165,08sep1997,2
2166,06oct1961,2
2167,08sep1911,1
2168,16jan1999,1
2169,23mar1924,2
2170,16jan1946,2
2171,01oct1993,1
2172,01dec1940,1
2173,01apr2003,1
2174,06may1919,2
2175,03oct1958,1
2176,18dec1994,2
2177,08jan1954,1
2178,19may1973,2
2179,18jan1973,1
2180,28jan1952,2
2181,08may1975,2
2182,01nov1968,1
2183,19jun1987,2
2184,26apr2011,1
2185,22nov1980,1
2186,04dec1975,2
2187,16aug1953,2
2188,14aug1940,2
2189,14dec2012,1
2190,08jul1970,1
2191,18jun1988,2
2192,10dec1937,2
2193,02feb1935,2
2194,16dec1913,2
2195,11aug1976,2
2196,30oct2003,1
2197,18dec1996,2
2198,15sep1958,2
2199,30aug1991,1
2200,20oct1957,2
2201,30may1944,2
2202,09jun1987,2
2203,08oct1978,1
2204,24may1976,1
2205,30mar1914,1
2206,30jul1995,2
2207,03sep2000,2
2208,17oct1919,1
2209,21jul2003,2
2210,21dec1976,2
2211,23apr1975,1
2212,26jun1920,1
2213,07dec1923,1
2214,03apr1978,2
2215,28nov1985,2
2216,14oct1971,1
2217,09aug1994,2
2218,15apr1950,1
2219,13jul1944,2
2220,17dec1989,2
2221,17oct1933,1
2222,13mar2005,2
2223,15feb1911,2
2224,12feb1986,1
2225,13may1991,1
2226,26oct1923,2
2227,29jun2007,1
2228,09nov1988,2
2229,08jun1976,1
2230,15oct2003,1
2231,23apr1960,2
2232,31jan1963,2
2233,26feb1912,2
2234,27jun2006,1
2235,12jan1947,1
2236,10nov1938,2
2237,15apr1938,1
2238,13dec1928,1
2239,04mar1965,1
2240,30jan1911,1
2241,08jul2005,2
2242,09jun1928,1
2243,28jul1921,2
2244,21feb2012,2
2245,15feb1943,1
2246,11nov1988,2
2247,21aug1920,1
2248,15mar1935,2
2249,23mar1965,2
2250,30apr1962,2
2251,22aug1989,2
2252,11jul1994,1
2253,19mar1987,1
2254,28oct1986,2
2255,06jul1943,2
2256,25sep1952,1
2257,27apr1961,1
2258,22jul1916,1
2259,17oct1978,1
2260,06dec1937,1
2261,09oct1932,1
2262,21nov1944,2
2263,01aug1991,1
2264,22nov1912,2
2265,18feb1944,2
2266,04nov1935,1
2267,21jan2012,2
2268,28jun1947,1
2269,20apr1928,1
2270,27jun1946,2
2271,06nov1912,2
2272,02jul1916,1
2273,20mar1962,1
2274,22may2009,1
2275,12may2007,2
2276,31mar1944,2
2277,05jan1958,2
2278,13aug1943,1
2279,11jun2011,2
2280,20mar1993,1
2281,09mar1967,1
2282,03dec1952,2
2283,01dec1997,1
2284,08nov1962,2
2285,24aug1964,2
2286,28may1913,1
2287,04oct1941,1
2288,11jun1985,2
2289,06jun1998,1
2290,09jan1957,1
2291,29apr1994,1
2292,04aug1936,2
2293,13apr1997,1
2294,25sep1954,1
2295,30dec1943,2
2296,12apr1986,2
2297,22nov1945,2
2298,02jan1970,2
2299,21jan1981,2
2300,13jan1934,1
2301,11aug1930,2
2302,02jan1978,2
2303,12jul1923,2
2304,22jan2013,1
2305,09feb1951,2
2306,26aug1940,2
2307,27may1936,1
2308,20jun1925,2
2309,19oct1997,1
2310,04feb1973,1
2311,14jul1995,2
2312,09sep1933,1
2313,09oct1982,1
2314,01mar1956,1
2315,02nov1922,2
2316,23feb1944,1
2317,18aug1973,2
2318,01jul1937,2
2319,08may1938,1
2320,14sep1938,2
2321,30dec1961,2
2322,13sep1979,1
2323,06jul1919,2
2324,11dec1912,1
2325,10apr1951,2
2326,12aug1971,1
2327,22jun2006,2
2328,31jan1977,1
2329,16nov1947,1
2330,28sep1969,2
2331,19oct1971,1
2332,03mar2006,2
2333,23sep1996,1
2334,17jan1981,2
2335,26nov2002,1
2336,09jan1937,1
2337,10sep1978,1
2338,25jul1958,1
2339,28may1985,2
2340,10jan2010,1
2341,17oct1998,2
2342,22oct1927,1
2343,09mar1980,1
2344,12jun1936,2
2345,31mar1920,2
2346,04jun1974,1
2347,22feb1970,1
2348,22jun2000,1
2349,01aug2007,1
2350,16feb1956,2
2351,29dec1961,1
2352,27nov1969,2
2353,02mar1981,1
2354,16may1964,2
2355,07jun1942,2
2356,17sep1990,2
2357,28mar1996,1
2358,16sep2009,1
2359,27nov1958,2
2360,18oct1989,2
2361,21oct2000,2
2362,07aug1939,2
2363,30nov1982,2
2364,09apr1914,2
2365,04apr1913,2
2366,16jun1996,1
2367,25dec1940,2
2368,02apr1969,1
2369,02apr1996,2
2370,01sep1981,2
2371,14may2010,1
2372,03sep1960,2
2373,08sep1956,2
2374,02aug1946,2
2375,19jul1996,1
2376,27oct2010,1
2377,18aug1915,1
2378,25mar1981,2
2379,24jun2004,1
2380,09jul2010,2
2381,10nov1979,2
2382,11dec1994,1
2383,02jul1975,1
2384,28feb1910,2
2385,03sep1968,1
2386,05nov1993,2
2387,08jul2008,1
2388,03apr1997,2
2389,02jul1918,2
2390,17aug1997,2
2391,26may1913,2
2392,22feb1979,1
2393,19dec1934,2
2394,24jun1912,2
2395,26nov1962,2
2396,01may2007,1
2397,30mar1960,1
2398,02feb2013,2
2399,14dec2009,2
2400,25aug2003,1
2401,14aug2000,2
2402,09aug2009,2
2403,13sep1968,2
2404,13may1910,1
2405,09apr2010,1
2406,25jul2001,2
2407,01dec1959,2
2408,09jul1939,1
2409,12aug1933,2
2410,12jul1915,1
2411,18may1937,1
2412,03may1951,1
2413,14jul1994,2
2414,24dec1924,2
2415,17jan1970,1
2416,07feb1923,1
2417,23jan1937,2
2418,21oct1939,2
2419,31oct1992,1
2420,09dec1966,2
2421,15jul1991,2
2422,10sep1918,2
2423,14may1923,2
2424,06apr2010,1
2425,20dec1969,2
2426,14mar1960,2
2427,26sep1974,2
2428,01feb1931,2
2429,11aug1979,2
2430,02nov1942,1
2431,15dec1979,2
2432,28apr2007,2
2433,20jan1912,2
2434,24dec1931,2
2435,10mar1948,1
2436,24aug1951,2
2437,08sep1992,1
2438,03feb1910,2
2439,25jun1964,1
2440,15sep1912,2
2441,17jul1985,1
2442,31jul2000,2
2443,19nov1983,1
2444,09sep1964,1
2445,04mar1920,2
2446,27may1982,2
2447,20nov1928,2
2448,08apr1980,2
2449,17dec1959,2
2450,28aug2004,1
2451,31jan1974,2
2452,16may1972,2
2453,18aug1927,1
2454,20jul1935,1
2455,06dec1980,1
2456,15apr1968,2
2457,25mar1959,1
2458,07sep2011,2
2459,15jul1961,2
2460,19jun2007,2
2461,20may1977,1
2462,21jan1914,2
2463,06nov1984,1
2464,07feb2003,1
2465,07oct1975,2
2466,09mar2007,2
2467,09may1990,1
2468,28dec1951,2
2469,07oct1930,2
2470,08aug1970,1
2471,12jun2003,2
2472,05aug1957,2
2473,17nov1987,2
2474,30jan2002,2
2475,09mar1940,1
2476,27feb1984,2
2477,18oct1990,2
2478,09apr1990,2
2479,21nov1975,1
2480,22jul1951,1
2481,30jul1920,2
2482,20oct1918,1
2483,01jun1932,2
2484,24may1996,1
2485,12sep1925,1
2486,06apr1998,2
2487,21mar1924,2
2488,18apr1932,2
2489,06may1978,2
2490,15jul2005,1
2491,18sep1928,2
2492,13oct1985,2
2493,28sep2012,2
2494,03may1979,1
2495,07nov1992,2
2496,13may1939,1
2497,19dec2001,1
2498,14feb1974,1
2499,02jan2001,1
2500,29nov1965,1
2501,04may1951,2
2502,29apr1962,1
2503,26jul2006,1
2504,25jul2007,2
2505,17jan2009,2
2506,20jun1972,2
2507,09may1938,2
2508,25nov1926,1
2509,05mar1913,1
2510,16mar1977,1
2511,31mar2002,1
2512,25mar1929,2
2513,14may1955,2
2514,11jul1940,1
2515,20jul1966,1
2516,10aug1991,2
2517,23jun1996,2
2518,08sep1970,1
2519,01feb1980,2
2520,21oct1961,1
2521,08mar1933,2
2522,12apr1944,2
2523,26feb1916,2
2524,04jun2008,2
2525,28jun1926,2
2526,31mar2002,2
2527,13sep1913,1
2528,04apr1945,1
2529,28jun1948,2
2530,23may1979,2
2531,13jun1940,2
2532,24dec1957,1
2533,05may2002,2
2534,18feb1948,2
2535,24oct1926,1
2536,15aug1947,1
2537,16may1975,1
2538,25jan1996,1
2539,05may1999,1
2540,23may1932,2
2541,16jul2010,2
2542,15sep1928,1
2543,16may1926,2
2544,27may1917,1
2545,19jun1970,2
2546,05feb1924,2
2547,15feb1917,1
2548,21aug1922,1
2549,29oct1977,1
2550,18jun1986,2
2551,15jun2006,1
2552,01may2000,1
2553,01sep1974,2
2554,18oct2008,2
2555,15feb1984,2
2556,29mar1959,2
2557,07dec1976,2
2558,27may1945,1
2559,06mar1955,1
2560,07sep1992,1
2561,12aug1966,1
2562,18jun1973,2
2563,20nov1935,1
2564,13may1970,1
2565,17jun1996,2
2566,29apr1939,1
2567,11aug1964,2
2568,03dec2006,2
2569,17sep1914,1
2570,20aug1956,2
2571,06feb1961,1
2572,02jan1928,1
2573,17may1999,2
2574,26jun1958,2
2575,14mar1998,2
2576,03jul1964,1
2577,19oct1939,1
2578,21mar1950,1
2579,22jun2002,2
2580,06apr1994,1
2581,28oct1955,1
2582,07may2006,2
2583,16jan1989,1
2584,14apr1998,2
2585,25aug1981,2
2586,19jan1949,1
2587,03jul1949,2
2588,30sep1997,1
2589,22nov1928,2
2590,26mar1963,1
2591,18jun1999,1
2592,05may1912,1
2593,08dec1950,2
2594,31oct1984,1
2595,20apr1951,2
2596,16may1993,2
2597,17jul2000,2
2598,31aug2008,1
2599,22nov1942,1
2600,04dec1947,1
2601,19sep1958,1
2602,17sep1922,2
2603,20nov1927,2
2604,01sep1920,1
2605,09sep1931,2
2606,25jan2008,1
2607,28feb1919,2
2608,08sep1977,2
2609,16jan1974,2
2610,20sep1989,1
2611,14feb1933,2
2612,10jul1976,1
2613,25may1959,2
2614,10jun1988,1
2615,19dec1941,2
2616,04dec2011,2
2617,07apr1958,2
2618,07may1930,2
2619,18oct1987,2
2620,19nov1987,1
2621,27apr1985,2
2622,17feb1968,2
2623,26aug1913,2
2624,30aug1927,2
2625,16dec1994,2
2626,11nov2008,1
2627,19apr1990,2
2628,06feb1933,1
2629,25oct1926,1
2630,07sep1989,1
2631,09jul1951,2
2632,30may1978,1
2633,31jul2011,2
2634,27nov1935,1
2635,05aug2009,2
2636,07feb1953,1
2637,04jul1966,1
2638,12apr1997,2
2639,07aug1980,2
2640,12jan1957,1
2641,29apr1914,2
2642,24apr1962,2
2643,07jan1919,1
2644,01apr2012,2
2645,16may2002,1
2646,03sep2009,2
2647,16jul1944,1
2648,31dec1938,1
2649,15dec1945,2
2650,07sep1997,1
2651,24feb1967,2
2652,08jan1994,2
2653,19may1964,1
